RowID,OrderID,OrderDate,OrderMonthYear,Quantity,Quote,Discount,Rate,SaleAmount,CustomerName,CompanyName,Sector,Industry,City,ZipCode,State,Region,ProjectCompleteDate,DaysToComplete,ProductKey,ProductCategory,ProductSubCategory,Consultant,Manager,HourlyWage,RowCount,WageMargin
8048,57476,3/16/2009,3/1/2009,20,3400,0.08,170,3128,Michael Prescott,"Xilinx, Inc.",Technology,Semiconductors,Coachella,92236,California,West,3/17/2009,1,Development - .Net,Development,Python,Olivia Sullivan,Bob Turner,53,1,0.69
8049,57476,3/16/2009,3/1/2009,17,2040,0.04,120,1958.4,Michael Prescott,"Xilinx, Inc.",Technology,Semiconductors,Coachella,92236,California,West,3/18/2009,2,Development - Business Logic,Development,SQL,Jayden Hamilton,Bob Turner,71,1,0.41
8050,57477,9/26/2010,9/1/2010,50,8500,0.02,170,8330,Ed Yedwab,DISH Network Corporation,Consumer Services,Television Services,Benton,72015,Arkansas,South,9/28/2010,2,Development - .Net,Development,Python,Madison Hill,Frank Mitchell,58,1,0.66
8051,57477,9/26/2010,9/1/2010,45,6750,0.08,150,6210,Ed Yedwab,DISH Network Corporation,Consumer Services,Television Services,Benton,72015,Arkansas,South,9/27/2010,1,Consulting - Market Research,Consulting,PHP,William Bufont,Frank Mitchell,62,1,0.59
8052,57478,10/3/2010,10/1/2010,36,5040,0.1,140,4536,Greg Hansen,Vodafone Group Plc,Public Utilities,Telecommunications Equipment,Cornelius,28031,North Carolina,South,10/4/2010,1,Development - Database,Development,Tableau,Elizabeth Carter,Frank Mitchell,52,1,0.63
8053,57479,3/15/2011,3/1/2011,37,7400,0.07,200,6882,Amy Brennan,Cognizant Technology Solutions Corporation,Technology,EDP Services,West Mifflin,15122,Pennsylvania,East,3/16/2011,1,Development - Scala,Development,Python,Ethan Bird,Allen Young,60,1,0.7
8054,57504,8/4/2009,8/1/2009,44,4840,0.01,110,4791.6,Sarah Hopkins,"Equinix, Inc.",Public Utilities,Telecommunications Equipment,Depew,14043,New York,East,8/7/2009,3,Development - PHP,Development,Business Model,William Bufont,Allen Young,62,1,0.44
8055,57506,2/13/2009,2/1/2009,48,5280,0.1,110,4752,Thais Roper,VimpelCom Ltd.,Public Utilities,Telecommunications Equipment,Port Saint Lucie,34952,Florida,South,2/13/2009,0,Development - Python,Development,Python,Mason Gibson,Frank Mitchell,71,1,0.35
8056,57507,6/26/2009,6/1/2009,10,1600,0.03,160,1552,Logan Flashing,Garmin Ltd.,Capital Goods,Industrial Machinery/Components,New Castle,47362,Indiana,Central,6/29/2009,3,Development - Java,Development,SQL,Isabella Douglas,Josh Martinez,75,1,0.53
8057,57509,2/21/2009,2/1/2009,39,7800,0.1,200,7020,Neola Wilson,DISH Network Corporation,Consumer Services,Television Services,Joliet,60432,Illinois,Central,2/21/2009,0,Development - Scala,Development,Java,Emily Taylor,Josh Martinez,62,1,0.69
8058,57509,2/21/2009,2/1/2009,11,1375,0.09,125,1251.25,Neola Wilson,DISH Network Corporation,Consumer Services,Television Services,Kankakee,60901,Illinois,Central,2/26/2009,5,Training - Javascript,Training,Scala,Isabella Douglas,Josh Martinez,75,1,0.4
8059,57510,12/10/2011,12/1/2011,6,660,0.01,110,653.4,Liz Sundaresam,"Fiserv, Inc.",Technology,EDP Services,High Point,27260,North Carolina,South,12/10/2011,0,Development - Python,Development,Python,Jayden Hamilton,Frank Mitchell,71,1,0.35
8060,57511,10/6/2009,10/1/2009,32,6400,0.01,200,6336,Duane DeMoss,"Discovery Communications, Inc.",Consumer Services,Television Services,Arvada,80004,Colorado,West,10/7/2009,1,Development - Scala,Development,Scala,Elizabeth Carter,Bob Turner,52,1,0.74
8061,57511,10/6/2009,10/1/2009,11,1650,0,150,1650,Duane DeMoss,"Discovery Communications, Inc.",Consumer Services,Television Services,Arvada,80004,Colorado,West,10/8/2009,2,Consulting - Market Research,Consulting,Business Model,Ethan Bird,Bob Turner,60,1,0.6
8062,57537,9/18/2012,9/1/2012,13,2080,0.03,160,2017.6,Patrick Fjeld,"Intuitive Surgical, Inc.",Health Care,Industrial Specialties,Prattville,36067,Alabama,South,9/19/2012,1,Development - Java,Development,SQL,Noah Smith,Frank Mitchell,59,1,0.63
8063,57537,9/18/2012,9/1/2012,29,4350,0.05,150,4132.5,Patrick Fjeld,"Intuitive Surgical, Inc.",Health Care,Industrial Specialties,Prattville,36067,Alabama,South,9/19/2012,1,Consulting - Business Model,Consulting,Javascript,Emily Taylor,Frank Mitchell,62,1,0.59
8064,57537,9/18/2012,9/1/2012,4,440,0.09,110,400.4,Patrick Fjeld,"Intuitive Surgical, Inc.",Health Care,Industrial Specialties,Prattville,36067,Alabama,South,9/18/2012,0,Development - Python,Development,Python,William Bufont,Frank Mitchell,62,1,0.44
8065,57538,2/20/2010,2/1/2010,40,5000,0.08,125,4600,Christina Yedwab,"Gilead Sciences, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances),Raytown,64133,MO,Central,2/22/2010,2,Training - SQL,Training,Front End Web,Isabella Douglas,Josh Martinez,75,1,0.4
8066,57542,8/22/2009,8/1/2009,23,2530,0.04,110,2428.8,John Conant,Mylan Inc.,Health Care,Major Pharmaceuticals,Kettering,45429,Ohio,East,8/24/2009,2,Development - Python,Development,SQL,Noah Smith,Allen Young,59,1,0.46
8067,57568,6/17/2010,6/1/2010,38,4180,0.07,110,3887.4,Jim Nazzal,"Intuitive Surgical, Inc.",Health Care,Industrial Specialties,Chesapeake,23320,Virginia,South,6/19/2010,2,Development - PHP,Development,Business Logic,William Bufont,Frank Mitchell,62,1,0.44
8068,57570,9/28/2012,9/1/2012,27,3375,0.09,125,3071.25,Daniel Atkinson,"Staples, Inc.",Consumer Services,Other Specialty Stores,Mustang,73064,Oklahoma,Central,9/30/2012,2,Training - Tableau,Training,Big Data,Jacob Manziel,Josh Martinez,57,1,0.54
8069,57570,9/28/2012,9/1/2012,15,1650,0.1,110,1485,Daniel Atkinson,"Staples, Inc.",Consumer Services,Other Specialty Stores,Rutland,5701,Vermont,East,9/30/2012,2,Development - Python,Development,.Net,Jayden Hamilton,Allen Young,71,1,0.35
8070,57572,7/12/2011,7/1/2011,30,4500,0.1,150,4050,Helen Kimmel,Amgen Inc.,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),Kalispell,59901,Montana,West,7/14/2011,2,Consulting - Business Model,Consulting,Scala,Abigail Young,Bob Turner,50,1,0.67
8071,57572,7/12/2011,7/1/2011,9,990,0,110,990,Helen Kimmel,Amgen Inc.,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),Kalispell,59901,Montana,West,7/13/2011,1,Development - Python,Development,.Net,Olivia Sullivan,Bob Turner,53,1,0.52
8072,57574,7/23/2012,7/1/2012,20,2500,0.07,125,2325,Russell Folk,Check Point Software Technologies Ltd.,Technology,Computer Software: Prepackaged Software,Poinciana,34759,Florida,South,7/24/2012,1,Training - SQL,Training,.Net,Abigail Young,Frank Mitchell,50,1,0.6
8073,57600,11/11/2012,11/1/2012,32,5120,0.05,160,4864,Grant Jackson,"Tesla Motors, Inc.",Capital Goods,Auto Manufacturing,Des Plaines,60016,Illinois,Central,11/13/2012,2,Development - Java,Development,Business Model,Isabella Douglas,Josh Martinez,75,1,0.53
8074,57600,11/11/2012,11/1/2012,44,8800,0.05,200,8360,Grant Jackson,"Tesla Motors, Inc.",Capital Goods,Auto Manufacturing,Des Plaines,60016,Illinois,Central,11/13/2012,2,Development - Scala,Development,PHP,William Bufont,Josh Martinez,62,1,0.69
8075,57600,11/11/2012,11/1/2012,12,1320,0.01,110,1306.8,Grant Jackson,"Tesla Motors, Inc.",Capital Goods,Auto Manufacturing,Des Plaines,60016,Illinois,Central,11/13/2012,2,Development - Python,Development,SQL,Madison Hill,Josh Martinez,58,1,0.47
8076,57602,5/17/2012,5/1/2012,43,8600,0.02,200,8428,Rachel Prost,SBA Communications Corporation,Consumer Services,Telecommunications Equipment,Plant City,33566,Florida,South,5/26/2012,9,Development - Scala,Development,Business Model,Ava Wilson,Frank Mitchell,67,1,0.67
8077,57606,1/3/2010,1/1/2010,37,5550,0.08,150,5106,Darren Perrino,Seagate Technology.,Technology,Electronic Components,Bedford,76021,Texas,Central,1/4/2010,1,Consulting - Business Model,Consulting,Java,Alexander Edison,Josh Martinez,70,1,0.53
8078,57633,2/6/2011,2/1/2011,12,1500,0.09,125,1365,Speros Pisteka,"Mattel, Inc.",Consumer Non-Durables,Recreational Products/Toys,Berkeley,94704,California,West,2/7/2011,1,Training - SQL,Training,PHP,Noah Smith,Bob Turner,59,1,0.53
8079,57638,4/22/2012,4/1/2012,35,4375,0.09,125,3981.25,Christy Blume,Intuit Inc.,Technology,Computer Software: Prepackaged Software,Bangor,4401,Maine,East,4/27/2012,5,Training - Javascript,Training,SQL,Isabella Douglas,Allen Young,75,1,0.4
8080,57638,4/22/2012,4/1/2012,49,5390,0.07,110,5012.7,Christy Blume,Intuit Inc.,Technology,Computer Software: Prepackaged Software,Manchester,6040,Connecticut,East,4/24/2012,2,Development - Python,Development,Business Logic,Mason Gibson,Allen Young,71,1,0.35
8081,57638,4/22/2012,4/1/2012,49,6860,0.08,140,6311.2,Christy Blume,Intuit Inc.,Technology,Computer Software: Prepackaged Software,Norwalk,6850,Connecticut,East,4/24/2012,2,Development - Front End Web,Development,Scala,Olivia Sullivan,Allen Young,53,1,0.62
8082,57639,7/21/2010,7/1/2010,24,3000,0.04,125,2880,John Doherty,"Mattel, Inc.",Consumer Non-Durables,Recreational Products/Toys,Shaker Heights,44118,Ohio,East,7/21/2010,0,Training - SQL,Training,Market Research,Liam Franklin,Allen Young,52,1,0.58
8083,57666,5/22/2009,5/1/2009,45,5400,0.03,120,5238,Mathew McNair,"O'Reilly Automotive, Inc.",Consumer Services,Other Specialty Stores,Lindenhurst,11757,New York,East,5/25/2009,3,Development - Business Logic,Development,Python,Ava Wilson,Allen Young,67,1,0.44
8084,57666,5/22/2009,5/1/2009,44,8800,0.1,200,7920,Mathew McNair,"O'Reilly Automotive, Inc.",Consumer Services,Other Specialty Stores,Lindenhurst,11757,New York,East,5/22/2009,0,Development - Big Data,Development,Tableau,Michael Alister,Allen Young,68,1,0.66
8085,57669,8/8/2010,8/1/2010,41,6970,0,170,6970,Cyra Goldwyn,Liberty Interactive Corporation,Consumer Services,Catalog/Specialty Distribution,Hacienda Heights,91745,California,West,8/9/2010,1,Development - .Net,Development,Strategy,Ava Wilson,Bob Turner,67,1,0.61
8086,57671,11/7/2012,11/1/2012,6,1200,0.01,200,1188,Liz Ward,"Gilead Sciences, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances),Garden City,48135,Michigan,Central,11/8/2012,1,Development - Scala,Development,Tableau,Alexander Edison,Josh Martinez,70,1,0.65
8087,57698,1/6/2012,1/1/2012,10,1700,0.05,170,1615,Patrick Fjeld,"Intuitive Surgical, Inc.",Health Care,Industrial Specialties,Tuscaloosa,35401,Alabama,South,1/7/2012,1,Development - .Net,Development,Python,Abigail Young,Frank Mitchell,50,1,0.71
8088,57698,1/6/2012,1/1/2012,13,2210,0.04,170,2121.6,Patrick Fjeld,"Intuitive Surgical, Inc.",Health Care,Industrial Specialties,Tuscaloosa,35401,Alabama,South,1/8/2012,2,Development - .Net,Development,Java,Ethan Bird,Frank Mitchell,60,1,0.65
8089,57699,11/10/2012,11/1/2012,47,7050,0.09,150,6415.5,Pete Tran,"Netflix, Inc.",Consumer Services,Consumer Electronics/Video Chains,Baldwin,15234,Pennsylvania,East,11/15/2012,5,Consulting - Business Model,Consulting,Business Logic,Michael Alister,Allen Young,68,1,0.55
8090,57699,11/10/2012,11/1/2012,36,3960,0.08,110,3643.2,Pete Tran,"Netflix, Inc.",Consumer Services,Consumer Electronics/Video Chains,Baldwin,15234,Pennsylvania,East,11/14/2012,4,Development - PHP,Development,SQL,Madison Hill,Allen Young,58,1,0.47
8091,57699,11/10/2012,11/1/2012,20,2500,0.09,125,2275,Pete Tran,"Netflix, Inc.",Consumer Services,Consumer Electronics/Video Chains,Baldwin,15234,Pennsylvania,East,11/12/2012,2,Training - SQL,Training,Java,Michael Alister,Allen Young,68,1,0.46
8092,57700,11/12/2011,11/1/2011,38,5700,0.04,150,5472,Paul Chance,Liberty Media Corporation,Consumer Services,Broadcasting,Portage,49002,Michigan,Central,11/12/2011,0,Consulting - Business Model,Consulting,Market Research,Liam Franklin,Josh Martinez,52,1,0.65
8093,57734,9/16/2009,9/1/2009,26,4160,0.05,160,3952,Dan MacKendrick,"Ross Stores, Inc.",Consumer Services,Clothing/Shoe/Accessory Stores,Hesperia,92345,California,West,9/18/2009,2,Development - Java,Development,Python,Madison Hill,Bob Turner,58,1,0.64
8094,57734,9/16/2009,9/1/2009,27,2970,0.1,110,2673,Dan MacKendrick,"Ross Stores, Inc.",Consumer Services,Clothing/Shoe/Accessory Stores,Hesperia,92345,California,West,9/18/2009,2,Development - PHP,Development,Market Research,Ethan Bird,Bob Turner,60,1,0.45
8095,57760,7/12/2011,7/1/2011,38,4750,0.06,125,4465,Rick Webber,"Verisk Analytics, Inc.",Technology,EDP Services,Dublin,94568,California,West,7/14/2011,2,Training - SQL,Training,Strategy,Isabella Douglas,Bob Turner,75,1,0.4
8096,57760,7/12/2011,7/1/2011,34,4080,0.01,120,4039.2,Rick Webber,"Verisk Analytics, Inc.",Technology,EDP Services,Dublin,94568,California,West,7/14/2011,2,Development - Business Logic,Development,Business Model,William Bufont,Bob Turner,62,1,0.48
8097,57766,4/30/2010,4/1/2010,17,3400,0.05,200,3230,Julia Hwang,Starbucks Corporation,Consumer Services,Restaurants,Billings,59102,Montana,West,5/3/2010,3,Development - Scala,Development,Business Logic,Mason Gibson,Bob Turner,71,1,0.65
8098,57767,4/11/2012,4/1/2012,34,5100,0.01,150,5049,Liz Greer,"Twenty-First Century Fox, Inc.",Consumer Services,Television Services,Indian Trail,28079,North Carolina,South,4/13/2012,2,Consulting - Market Research,Consulting,Front End Web,Elizabeth Carter,Frank Mitchell,52,1,0.65
8099,57794,7/26/2009,7/1/2009,16,1760,0.02,110,1724.8,Edward Weien,Electronic Arts Inc.,Technology,Computer Software: Prepackaged Software,Farmers Branch,75234,Texas,Central,7/28/2009,2,Development - Python,Development,Python,Emily Taylor,Josh Martinez,62,1,0.44
8100,57798,9/15/2012,9/1/2012,20,2500,0.01,125,2475,Nora Stevenson,"Gilead Sciences, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances),Virginia Beach,23464,Virginia,South,9/16/2012,1,Training - Tableau,Training,Database,Michael Alister,Frank Mitchell,68,1,0.46
8101,57799,8/31/2011,8/1/2011,25,3750,0.02,150,3675,Janet Huthwaite,"Citrix Systems, Inc.",Technology,Computer Software: Prepackaged Software,Fort Bragg,28307,North Carolina,South,9/2/2011,2,Consulting - Strategy,Consulting,Business Model,Emma Watson,Frank Mitchell,67,1,0.55
8102,57827,7/2/2009,7/1/2009,24,3000,0.05,125,2850,Andrew Love,DISH Network Corporation,Consumer Services,Television Services,Richland,99352,Washington,West,7/4/2009,2,Training - Tableau,Training,Business Model,Ava Wilson,Bob Turner,67,1,0.46
8103,57827,7/2/2009,7/1/2009,29,3190,0.02,110,3126.2,Andrew Love,DISH Network Corporation,Consumer Services,Television Services,Richland,99352,Washington,West,7/3/2009,1,Development - Python,Development,Compensation,Mason Gibson,Bob Turner,71,1,0.35
8104,57856,2/12/2009,2/1/2009,17,2720,0.06,160,2556.8,Vivek Collins,Express Scripts Holding Company,Health Care,Medical/Nursing Services,Westerville,43081,Ohio,East,2/13/2009,1,Development - Java,Development,.Net,Elizabeth Carter,Allen Young,52,1,0.68
8105,57856,2/12/2009,2/1/2009,31,3720,0.02,120,3645.6,Vivek Collins,Express Scripts Holding Company,Health Care,Medical/Nursing Services,Westerville,43081,Ohio,East,2/13/2009,1,Development - Business Logic,Development,Business Model,Jayden Hamilton,Allen Young,71,1,0.41
8106,57857,5/1/2010,5/1/2010,18,2250,0.1,125,2025,Anthony Haberlin,Intuit Inc.,Technology,Computer Software: Prepackaged Software,Greeley,80634,Colorado,West,5/1/2010,0,Training - SQL,Training,Python,Noah Smith,Bob Turner,59,1,0.53
8107,57861,10/25/2012,10/1/2012,40,6400,0,160,6400,Anthony Haberlin,Intuit Inc.,Technology,Computer Software: Prepackaged Software,Greeley,80634,Colorado,West,10/27/2012,2,Development - Java,Development,SQL,Madison Hill,Bob Turner,58,1,0.64
8108,57889,4/7/2010,4/1/2010,39,5850,0.01,150,5791.5,Trudy Armstrong,"Cisco Systems, Inc.",Technology,Computer Communications Equipment,El Mirage,85335,Arizona,West,4/11/2010,4,Consulting - Market Research,Consulting,SQL,Mia Moore,Bob Turner,51,1,0.66
8109,57890,2/26/2009,2/1/2009,15,1650,0.08,110,1518,Jennifer Haines,"Twenty-First Century Fox, Inc.",Consumer Services,Television Services,Stamford,6901,Connecticut,East,2/28/2009,2,Development - Python,Development,Scala,Sophia Dixon,Allen Young,71,1,0.35
8110,57891,12/17/2010,12/1/2010,17,2550,0.08,150,2346,Corey Cheatham,Monster Beverage Corporation,Consumer Non-Durables,Beverages (Production/Distribution),Modesto,95351,California,West,12/17/2010,0,Consulting - Market Research,Consulting,Python,Abigail Young,Bob Turner,50,1,0.67
8111,57894,4/3/2012,4/1/2012,47,7050,0.09,150,6415.5,Jennifer Haines,"Twenty-First Century Fox, Inc.",Consumer Services,Television Services,Portsmouth,3801,New Hampshire,East,4/5/2012,2,Consulting - Strategy,Consulting,Java,Alexander Edison,Allen Young,70,1,0.53
8112,57921,8/18/2010,8/1/2010,8,1200,0.01,150,1188,Arthur Nelson,Linear Technology Corporation,Technology,Semiconductors,Seminole,33772,Florida,South,8/18/2010,0,Consulting - Business Model,Consulting,Python,Mason Gibson,Frank Mitchell,71,1,0.53
8113,57921,8/18/2010,8/1/2010,7,840,0.08,120,772.8,Arthur Nelson,Linear Technology Corporation,Technology,Semiconductors,Seminole,33772,Florida,South,8/20/2010,2,Development - Business Logic,Development,Java,Mason Gibson,Frank Mitchell,71,1,0.41
8114,57922,2/8/2011,2/1/2011,50,7000,0.04,140,6720,Guy Kelty,"Whole Foods Market, Inc.",Consumer Services,Food Chains,Lafayette,47905,Indiana,Central,2/8/2011,0,Development - Front End Web,Development,Market Research,Elizabeth Carter,Josh Martinez,52,1,0.63
8115,57958,2/28/2009,2/1/2009,46,5060,0.07,110,4705.8,Steven Haberlin,"O'Reilly Automotive, Inc.",Consumer Services,Other Specialty Stores,Oakland Park,33334,Florida,South,3/1/2009,1,Development - Python,Development,Development,Michael Alister,Frank Mitchell,68,1,0.38
8116,57959,12/30/2011,12/1/2011,40,5600,0.04,140,5376,Sally Knudson,Comcast Corporation,Consumer Services,Television Services,Mason City,50401,Iowa,Central,12/31/2011,1,Development - Database,Development,Front End Web,Ava Wilson,Josh Martinez,67,1,0.52
8117,57959,12/30/2011,12/1/2011,48,7200,0.08,150,6624,Sally Knudson,Comcast Corporation,Consumer Services,Television Services,Sioux City,51106,Iowa,Central,12/31/2011,1,Consulting - Business Model,Consulting,Python,Mason Gibson,Josh Martinez,71,1,0.53
8118,57984,10/2/2010,10/1/2010,6,900,0.07,150,837,Toby Arntzen,"Autodesk, Inc.",Technology,Computer Software: Prepackaged Software,Franklin,37064,Tennessee,South,10/3/2010,1,Consulting - Business Model,Consulting,SQL,Jayden Hamilton,Frank Mitchell,71,1,0.53
8119,57984,10/2/2010,10/1/2010,20,3000,0.07,150,2790,Toby Arntzen,"Autodesk, Inc.",Technology,Computer Software: Prepackaged Software,Gallatin,37066,Tennessee,South,10/4/2010,2,Consulting - Compensation,Consulting,.Net,Jayden Hamilton,Frank Mitchell,71,1,0.53
8120,57986,10/29/2010,10/1/2010,14,2380,0.1,170,2142,Dennis Cyprus,Amgen Inc.,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),Woodbury,55125,Minnesota,Central,10/29/2010,0,Development - .Net,Development,Java,Liam Franklin,Josh Martinez,52,1,0.69
8121,58051,3/20/2012,3/1/2012,6,900,0,150,900,Pauline Wardle,"Mattel, Inc.",Consumer Non-Durables,Recreational Products/Toys,Oklahoma City,73120,Oklahoma,Central,3/22/2012,2,Consulting - Business Model,Consulting,Java,Jacob Manziel,Josh Martinez,57,1,0.62
8122,58053,1/8/2010,1/1/2010,42,4620,0.02,110,4527.6,Susan Bailliet,Starbucks Corporation,Consumer Services,Restaurants,Gainesville,30501,Georgia,South,1/10/2010,2,Development - Python,Development,Big Data,Noah Smith,Frank Mitchell,59,1,0.46
8123,58054,1/4/2011,1/1/2011,26,3250,0.04,125,3120,David O'Rourke,"Wynn Resorts, Limited",Consumer Services,Hotels/Resorts,Sulphur Springs,75482,Texas,Central,1/4/2011,0,Training - SQL,Training,PHP,Noah Smith,Josh Martinez,59,1,0.53
8124,58055,10/27/2011,10/1/2011,26,3250,0,125,3250,Julia Meador,Sigma-Aldrich Corporation,Consumer Durables,Specialty Chemicals,Glen Ellyn,60137,Illinois,Central,10/29/2011,2,Training - SQL,Training,Python,Emma Watson,Josh Martinez,67,1,0.46
8125,58084,8/19/2012,8/1/2012,3,600,0.09,200,546,Raymond Crestani,Seagate Technology.,Technology,Electronic Components,Dublin,94568,California,West,8/19/2012,0,Development - Scala,Development,SQL,William Bufont,Bob Turner,62,1,0.69
8126,58084,8/19/2012,8/1/2012,36,3960,0.03,110,3841.2,Raymond Crestani,Seagate Technology.,Technology,Electronic Components,Dublin,94568,California,West,8/21/2012,2,Development - Python,Development,Java,Jacob Manziel,Bob Turner,57,1,0.48
8127,58086,3/10/2011,3/1/2011,27,4320,0.04,160,4147.2,Arthur Nelson,Linear Technology Corporation,Technology,Semiconductors,Seminole,33772,Florida,South,3/11/2011,1,Development - Java,Development,Python,Liam Franklin,Frank Mitchell,52,1,0.68
8128,58086,3/10/2011,3/1/2011,31,3410,0.1,110,3069,Arthur Nelson,Linear Technology Corporation,Technology,Semiconductors,Seminole,33772,Florida,South,3/11/2011,1,Development - Python,Development,Front End Web,Jayden Hamilton,Frank Mitchell,71,1,0.35
8129,58113,2/1/2012,2/1/2012,48,7680,0.07,160,7142.4,Anemone Joy,eBay Inc.,Miscellaneous,Business Services,Corpus Christi,78415,Texas,Central,2/3/2012,2,Development - Java,Development,.Net,Michael Alister,Josh Martinez,68,1,0.58
8130,58113,2/1/2012,2/1/2012,12,1800,0.05,150,1710,Anemone Joy,eBay Inc.,Miscellaneous,Business Services,Corpus Christi,78415,Texas,Central,2/3/2012,2,Consulting - Market Research,Consulting,Python,Ethan Bird,Josh Martinez,60,1,0.6
8131,58116,3/28/2009,3/1/2009,6,750,0.01,125,742.5,Nick Saunders,eBay Inc.,Miscellaneous,Business Services,Tucker,30084,Georgia,South,3/29/2009,1,Training - Development,Training,Business Model,Ethan Bird,Frank Mitchell,60,1,0.52
8132,58117,2/20/2011,2/1/2011,42,5880,0.04,140,5644.8,Erica Percer,"Henry Schein, Inc.",Health Care,Medical Specialities,Granger,46530,Indiana,Central,2/21/2011,1,Development - Front End Web,Development,.Net,Abigail Young,Josh Martinez,50,1,0.64
8133,58144,12/16/2009,12/1/2009,29,3190,0.01,110,3158.1,Muhammed MacIntyre,CA Inc.,Technology,Computer Software: Prepackaged Software,Joliet,60432,Illinois,Central,12/23/2009,7,Development - Python,Development,SQL,Alexander Edison,Josh Martinez,70,1,0.36
8134,58145,5/16/2012,5/1/2012,33,4125,0,125,4125,Darren Perrino,Seagate Technology.,Technology,Electronic Components,Camp Springs,20746,Maryland,East,5/16/2012,0,Training - SQL,Training,Market Research,Olivia Sullivan,Allen Young,53,1,0.58
8135,58147,5/18/2009,5/1/2009,41,6970,0.04,170,6691.2,Jack Bradley,Comcast Corporation,Consumer Services,Television Services,Gulfport,39503,Mississippi,South,5/18/2009,0,Development - .Net,Development,Java,Olivia Sullivan,Frank Mitchell,53,1,0.69
8136,58150,5/7/2010,5/1/2010,24,3840,0.03,160,3724.8,Susan Harms,SanDisk Corporation,Technology,Electronic Components,Mount Prospect,60056,Illinois,Central,5/7/2010,0,Development - Java,Development,Tableau,Liam Franklin,Josh Martinez,52,1,0.68
8137,58151,9/29/2009,9/1/2009,33,5280,0.1,160,4752,Michelle Ryan,Apple Inc.,Technology,Computer Manufacturing,College Park,20740,Maryland,East,9/29/2009,0,Development - Java,Development,Business Model,Emma Watson,Allen Young,67,1,0.58
8138,58151,9/29/2009,9/1/2009,38,7600,0.02,200,7448,Michelle Ryan,Apple Inc.,Technology,Computer Manufacturing,College Park,20740,Maryland,East,9/29/2009,0,Development - Big Data,Development,SQL,Sophia Dixon,Allen Young,71,1,0.65
8139,58179,9/5/2011,9/1/2011,3,330,0.1,110,297,Ed Leatherbury,"Dollar Tree, Inc.",Consumer Services,Department/Specialty Retail Stores,Roseville,95661,California,West,9/6/2011,1,Development - PHP,Development,Big Data,Ethan Bird,Bob Turner,60,1,0.45
8140,58181,10/7/2012,10/1/2012,5,550,0.04,110,528,William Jacobs,"Facebook, Inc.",Technology,"Computer Software: Programming, Data Processing",Marietta,30062,Georgia,South,10/9/2012,2,Development - Python,Development,Business Logic,Liam Franklin,Frank Mitchell,52,1,0.53
8141,58182,2/20/2009,2/1/2009,24,3000,0.05,125,2850,Tracy Hale,Check Point Software Technologies Ltd.,Technology,Computer Software: Prepackaged Software,Kissimmee,34741,Florida,South,2/22/2009,2,Training - SQL,Training,.Net,William Bufont,Frank Mitchell,62,1,0.5
8142,58210,12/6/2012,12/1/2012,38,6080,0.03,160,5897.6,Patrick Ellison,"Kraft Foods Group, Inc.",Consumer Non-Durables,Packaged Foods,Milwaukee,53209,Wisconsin,Central,12/7/2012,1,Development - Java,Development,Java,Elizabeth Carter,Josh Martinez,52,1,0.68
8143,58241,9/7/2010,9/1/2010,36,3960,0.01,110,3920.4,Patrick Fjeld,"Intuitive Surgical, Inc.",Health Care,Industrial Specialties,Tuscaloosa,35401,Alabama,South,9/8/2010,1,Development - Python,Development,.Net,Elizabeth Carter,Frank Mitchell,52,1,0.53
8144,58241,9/7/2010,9/1/2010,36,5040,0.05,140,4788,Patrick Fjeld,"Intuitive Surgical, Inc.",Health Care,Industrial Specialties,Tuscaloosa,35401,Alabama,South,9/8/2010,1,Development - Front End Web,Development,Business Model,Isabella Douglas,Frank Mitchell,75,1,0.46
8145,58247,9/23/2011,9/1/2011,8,1360,0.02,170,1332.8,Christopher Brandow,"Illumina, Inc.",Capital Goods,Biotechnology: Laboratory Analytical Instruments,Westminster,80030,Colorado,West,9/23/2011,0,Development - .Net,Development,Database,Mia Moore,Bob Turner,51,1,0.7
8146,58247,9/23/2011,9/1/2011,14,1540,0.09,110,1401.4,Christopher Brandow,"Illumina, Inc.",Capital Goods,Biotechnology: Laboratory Analytical Instruments,Westminster,80030,Colorado,West,9/25/2011,2,Development - Python,Development,SQL,Madison Hill,Bob Turner,58,1,0.47
8147,58273,6/20/2010,6/1/2010,31,4650,0.08,150,4278,Liz Smith,"Twenty-First Century Fox, Inc.",Consumer Services,Television Services,Newport News,23602,Virginia,South,6/20/2010,0,Consulting - Business Model,Consulting,Python,Liam Franklin,Frank Mitchell,52,1,0.65
8148,58277,1/24/2009,1/1/2009,23,3910,0.01,170,3870.9,Michael Olson,Viacom Inc.,Consumer Services,Television Services,Franklin,53132,Wisconsin,Central,1/26/2009,2,Development - .Net,Development,Big Data,Ava Wilson,Josh Martinez,67,1,0.61
8149,58278,9/10/2012,9/1/2012,37,4625,0.08,125,4255,Logan Flashing,Garmin Ltd.,Capital Goods,Industrial Machinery/Components,New Castle,47362,Indiana,Central,9/12/2012,2,Training - SQL,Training,Java,Ethan Bird,Josh Martinez,60,1,0.52
